initial GET-KITCHEN
initial FETCH-AND-PROPORTION BRING-UP-TO-TEMPERATURE
initial FETCH-AND-PROPORTION
initial FETCH-AND-PROPORTION
initial FETCH-AND-PROPORTION
initial FETCH-AND-PROPORTION
initial FETCH-AND-PROPORTION
initial FETCH-AND-PROPORTION
initial TRANSFER-CONTENTS TRANSFER-CONTENTS BEAT
initial TRANSFER-CONTENTS TRANSFER-CONTENTS MIX
initial TRANSFER-CONTENTS TRANSFER-CONTENTS
initial MIX
initial PORTION-AND-ARRANGE SHAPE SHAPE
initial LINE TRANSFER-ITEMS
initial BAKE
initial SPRINKLE
